file,split,source,original_path,group,sha1,n_boxes,fixes
sh17_32467ca4c13c.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-6129963.jpeg,4550,32467ca4c13cb453770f784ada62f921fc053796,7,
sh17_32630e58223f.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-8554335.jpeg,7276,32630e58223fa31372e0f6c9fcc54e0bad5f3a77,4,
sh17_327a6727bf47.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-12057352.jpeg,213,327a6727bf47ad3b7ba4c88b3121ed1e204ca5bd,3,line 5: box clipped to image
sh17_32a12201a92f.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7688300.jpeg,6569,32a12201a92feb47220da29628d82655b01c9f97,3,line 7: box clipped to image
sh17_32b559310cc8.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-5710901.jpeg,3688,32b559310cc81da5ed27d7058f117e506d8fa23d,3,
sh17_3362c0ef064d.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-3846508.jpeg,1443,3362c0ef064dd968eee13f7192be7e2825c021c1,4,
sh17_33660b86dc6d.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-4421496.jpeg,2013,33660b86dc6d59322ba4069de68d0bcb21fb5d1c,5,
sh17_33aa585e14bb.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7731360.jpeg,6694,33aa585e14bbe3dd997c44bdd9d60439aba754fe,9,line 13: box clipped to image
sh17_33b162ff8e03.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-8961394.jpeg,7634,33b162ff8e03d9b3cede227de5144397b8aac57b,5,
sh17_33e186322851.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-6291407.jpeg,4934,33e1863228512ca4999e10b32e67b4cc4f4e5b3d,2,
sh17_343c0be52506.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-5186309.jpeg,2901,343c0be5250682b35ce953044b8a22a55ee9fe88,8,line 11: box clipped to image
sh17_347b266326e9.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7845075.jpeg,6745,347b266326e90660de1a9be4d22bf43e8d6f670a,9,line 15: box clipped to image
sh17_34b5eebb2914.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7993899.jpeg,6899,34b5eebb291487db7adb6af94fc12d68afb61507,7,
sh17_34b6c5bcb1b1.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-18607444.jpeg,949,34b6c5bcb1b1c4658982f68755bb24f452726891,4,
sh17_3506359ccf18.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-5973899.jpeg,4157,3506359ccf18b26cd0e5a5fb3ae632fc15e11000,4,line 12: box clipped to image
sh17_351584d190a5.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7550303.jpeg,6231,351584d190a55df5df6db4a710b1b5f1b7c69826,15,
sh17_35198acc501e.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-13734549.jpeg,524,35198acc501e859472a6c427e8e2eb80f513b618,3,
sh17_3522204a78ce.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-5410125.jpeg,3296,3522204a78cef307148391b8efff897a179d6292,2,
sh17_35469aa091ad.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7147728.jpeg,5779,35469aa091ada1e48d8a9d05947e7b884417bf43,2,
sh17_35a51a0d9feb.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7018496.jpeg,5616,35a51a0d9feb43317fa8bb6e93645060f23d4cb4,6,
sh17_35a7012b89d3.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-11588305.jpeg,169,35a7012b89d3e21b0d9baea98e569df2c425e723,3,line 4: box clipped to image
sh17_36168355a3d9.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7888764.jpeg,6785,36168355a3d9d669b3cdab3c66ed49454d7a1d27,3,
sh17_36336a6e78b2.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7482642.jpeg,6152,36336a6e78b2b746654e7afbc445f066c0de9d86,3,line 3: box clipped to image
sh17_365b3776ce63.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-8961697.jpeg,7664,365b3776ce632fde1984ac3ad8bd5c7b7d6f108b,4,
sh17_367ad8fada40.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-4449795.jpeg,2033,367ad8fada403500f5c5230661ea5a92e81deaa5,1,
sh17_3686f1c0c94e.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7937323.jpeg,6862,3686f1c0c94eba6e17dc1fff3b22a15c2b9e6b8d,1,
sh17_36b809c5c748.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-6232049.jpeg,4907,36b809c5c748cf001efb65af343ed74d6595e594,4,
sh17_36b9131148d7.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-12903133.jpeg,359,36b9131148d7da9f2b1746d0e60f9bfbf4a62488,12,
sh17_3700e5e9cc52.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-5686080.jpeg,3608,3700e5e9cc52d11aa57a558a399b4ec1f2f6987c,9,
sh17_372ab72c4144.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7437496.jpeg,6056,372ab72c41443b0ab7e0ccf367f17697b30542c9,5,line 6: box clipped to image
sh17_376e9d1ef112.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-12983497.jpeg,467,376e9d1ef112bb93eef45f33de10ea64182fb447,8,
sh17_37f4659d4085.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-5642036.jpeg,3474,37f4659d4085c88b6020aaa58246108155649098,0,
sh17_37f6aa1191b7.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-8374255.jpeg,7134,37f6aa1191b79b9d2175c5860f6517c3e509fe3f,4,
sh17_37fb349c4b8e.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-4348076.jpeg,1884,37fb349c4b8e1b080cca41b5913ec36bbcb65992,4,
sh17_380fcd1b54f9.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-12725454.jpeg,281,380fcd1b54f9a4946808cad5d10014133cffef10,1,
sh17_381120bbc277.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7480715.jpeg,6134,381120bbc277c54a80865c2a4a492f26e2fb761f,3,
sh17_384849ff72a9.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-8821536.jpeg,7402,384849ff72a94bb40da8508740ea219f08c1a70e,10,
sh17_387b0369495e.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-6205524.jpeg,4714,387b0369495e5c43fb0a7e9710b751e6b0bda851,4,line 6: box clipped to image
sh17_38bc419a8395.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-3097103.jpeg,1121,38bc419a83959d0944a108386e728c3682e755aa,3,
sh17_39004a64d4cb.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-6129676.jpeg,4538,39004a64d4cb07cef5c76218916cfe92d02ce49e,6,line 9: box clipped to image
sh17_39953cfc548b.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-12951630.jpeg,462,39953cfc548b362870152285f1f3e6905411e191,9,
sh17_39b570511df4.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-6850454.jpeg,5371,39b570511df4c605778c4983d509e7d43f09f6e5,4,
sh17_3a1a4382f291.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-5186369.jpeg,2906,3a1a4382f29149a6de9ed629afd1ccf8c8d77ad5,7,
sh17_3a208b38b7e6.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-5974391.jpeg,4311,3a208b38b7e69039e05d4d2c94f51f7f33e56917,2,line 5: box clipped to image
sh17_3a27ad463253.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-6729178.jpeg,5294,3a27ad4632539c00966b185657fcb59f6d860ba0,4,
sh17_3ad4e2858a94.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-5726705.jpeg,3823,3ad4e2858a94909b74e02164a782c36bf44da67b,4,
sh17_3ae27507a321.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-5215013.jpeg,2936,3ae27507a321b626067f1099aad5d9a16b50ce99,5,
sh17_3b0beb806f21.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-8830271.jpeg,7438,3b0beb806f2155c4839ffadbcd3ee027a6443297,5,
sh17_3b37b72a6cbf.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7006670.jpeg,5539,3b37b72a6cbfbefaa017caf5c524681a20310a56,1,
sh17_3b4513a27aa0.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-5691610.jpeg,3644,3b4513a27aa0ea8d48afc416adf36cbd5ddca54b,3,
sh17_3b5b7b6995f7.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-8985605.jpeg,7691,3b5b7b6995f7d3b7a8c576f21d238607b1c2be3b,3,
sh17_3b797a82f223.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-10716309.jpeg,98,3b797a82f2233dd2b3015c6ee2e5073db7fbcf71,4,
sh17_3b9695264381.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-4421547.jpeg,2022,3b96952643816a895f8be9922f119821901464af,3,
sh17_3ba8c9012cbf.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-8413289.jpeg,7164,3ba8c9012cbf124bc94f053d4814e660526a74f3,3,line 4: box clipped to image
sh17_3bca4e709f24.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7653564.jpeg,6463,3bca4e709f2449de2c814f0507551bc6851bacbe,12,
sh17_3bf351676d7f.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7018504.jpeg,5620,3bf351676d7feb57d949a29c80c4162223c0372d,4,
sh17_3c11d457296d.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-5059647.jpeg,2833,3c11d457296d014948ba2b2d3a21e7082b2ca354,4,
sh17_3c884a0e9fdc.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-6129442.jpeg,4490,3c884a0e9fdc6f29d318af1f29cd36d045dd51d7,8,
sh17_3cd7241c68ff.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-4612683.jpeg,2483,3cd7241c68ff995163086e8aa6adeeebe6240c2e,6,
sh17_3d12ab611656.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-9870154.jpeg,8044,3d12ab61165698a88ff2bc8df3b3f894fbd30bfe,8,line 4: box clipped to image
sh17_3d382fabc8cc.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-9622942.jpeg,7982,3d382fabc8cc7ee5c747147bd5ba1d2665a23148,4,
sh17_3d6e4730c869.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-5529748.jpeg,3423,3d6e4730c869425935a85045828884f8e6b7873c,6,
sh17_3d97ec750ee6.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-13944023.jpeg,595,3d97ec750ee669fbb202c7c57be9316ba63941aa,6,
sh17_3db8e89212f3.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-6232021.jpeg,4900,3db8e89212f3f928afbfc202569aafb5bdc65da3,8,
sh17_3dc34b4aa93f.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-4421494.jpeg,2012,3dc34b4aa93ff90db0f6a11fafd41cb03813a974,4,
sh17_3dc3b8f59829.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-4560189.jpeg,2438,3dc3b8f59829baf4498761b3e880b6e39d41922a,4,
sh17_3dd9eb7df8ab.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7020290.jpeg,5667,3dd9eb7df8ab7379f3fadb8e7e3e1c20d8ed2e69,4,
sh17_3ddf1d3b9734.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-4622223.jpeg,2561,3ddf1d3b9734f07006dc98f8d2877d4715f35964,5,line 1: box clipped to image
sh17_3df813bd4121.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-12903193.jpeg,385,3df813bd412172e1b4b868b5e29b394a16e590b5,4,
sh17_3e13dae37b86.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-5619459.jpeg,3457,3e13dae37b86167464450a363f523a0a8d4785be,5,
sh17_3e26cd5ba603.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-12555018.jpeg,243,3e26cd5ba60344ae9b106751b443a586d2c98533,19,line 26: box clipped to image; line 28: box clipped to image
sh17_3e50d8f562ab.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-6850479.jpeg,5374,3e50d8f562abb5cec0f5837003bdf357f9fea19d,0,
sh17_3efae3894ed2.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7579115.jpeg,6262,3efae3894ed24766b93c3216ea3b7916e4de26c3,11,
sh17_3f065d2f4d97.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-5845969.jpeg,3948,3f065d2f4d979453e4b9208ca2f28cf53090422a,4,
sh17_3f245e56c06d.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7793646.jpeg,6723,3f245e56c06d769387a2330a89fd539cf2974056,10,line 18: box clipped to image
sh17_3f80fb774117.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-5721015.jpeg,3789,3f80fb774117823721de249649e797cdecfde881,4,
sh17_3f8c45532e27.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-8447882.jpeg,7203,3f8c45532e27803d8eb6f196835d286be697f6ed,4,line 5: box clipped to image
sh17_3fa0ad0969ac.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-11429199.jpeg,151,3fa0ad0969ac799d71dfc4a1cfbc9e2ca77ca26c,11,
sh17_3fab2bedea15.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7388908.jpeg,5997,3fab2bedea15710c7f681fa7316b29e956967012,3,
sh17_401b449368b1.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-3855761.jpeg,1502,401b449368b130c292068fe8d5ed51a4db6915f8,4,
sh17_4022eca48b94.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7728403.jpeg,6681,4022eca48b943b58b99ab4a5be0d85ee6024b548,6,
sh17_4048c7cba0f2.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7651978.jpeg,6397,4048c7cba0f242fe026778e53b8d1adc8adf92d4,7,
sh17_40c63a304bd4.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7883930.jpeg,6759,40c63a304bd4f9606d111389978c79aa56ebb751,8,line 14: box clipped to image
sh17_40ccae9bf3c2.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-4348188.jpeg,1897,40ccae9bf3c245a9cf44d632dac16f427456e2ff,3,
sh17_40d4037f4689.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-5973959.jpeg,4177,40d4037f4689283f54fe5f2b5ec7332df85b3cd3,3,
sh17_40e302bee5fe.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-8961131.jpeg,7601,40e302bee5feb5491b5d8ab48535538b58df586c,12,
sh17_4103c1ceb50e.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7654497.jpeg,6479,4103c1ceb50eec0d18a512516b420c246c69e141,8,
sh17_415cfd456501.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-8820167.jpeg,7359,415cfd4565014708ead4b4b64b286048800066da,10,
sh17_4180b583c04d.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7651976.jpeg,6395,4180b583c04d132506102d58ee959f1f541c97c0,20,
sh17_41fccd287b0b.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-5409763.jpeg,3261,41fccd287b0babc34c8d6befcf4bf83ad93b2a15,4,
sh17_421642db7c22.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7006166.jpeg,5534,421642db7c229d4c6e297d87d0abbaa6fe6c603a,4,
sh17_4258ac81884d.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-18509444.jpeg,940,4258ac81884d9ab64a94c4976ec72d6bf01d6218,4,
sh17_425fff6d2fe4.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-4570780.jpeg,2450,425fff6d2fe4ac1835eab6fd541985bbe490a834,4,
sh17_42923fd0daa8.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-8829873.jpeg,7418,42923fd0daa8a028a05e0376eecb77324a595bc7,4,
sh17_42dc22517228.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-5710957.jpeg,3692,42dc225172282d3b35c1b0be49ff82cc42b36b0b,3,
sh17_42f2b109e2fe.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-8484876.jpeg,7223,42f2b109e2fed0d5518d6807fbbe2d8a2778cd99,13,
sh17_431754e3371a.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-12366310.jpeg,235,431754e3371ac8ac4a35012a064ead0c85ac951d,3,
sh17_438509cdb061.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-8961299.jpeg,7623,438509cdb061b88cc4cbbd8ada476637b28c5a33,8,line 13: box clipped to image
sh17_43a5c9e96824.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-6129112.jpeg,4476,43a5c9e96824cb0158656c629ff4d7311571a0ba,4,line 1: box clipped to image
sh17_442c61436733.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-5239793.jpeg,3050,442c61436733a2ff8139344c3a9496a8610658da,2,
sh17_446caef1cd9a.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-3965556.jpeg,1639,446caef1cd9af121c40962adbd6f28b26c936479,0,
sh17_449579d41b17.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-10682438.jpeg,96,449579d41b174cd960d21363816971a203384c72,2,
sh17_44bebe68d5a6.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-9875417.jpeg,8061,44bebe68d5a6a8cfd06841ab292e747aabad4749,4,
sh17_44e382f7cc58.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-3771089.jpeg,1257,44e382f7cc583056456732b1b9c3f0bf1124b049,3,line 7: box clipped to image
sh17_450cd2199bcf.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-6140134.jpeg,4571,450cd2199bcf6ea2e76e8d74f427c4e9668722a1,2,
sh17_45a485b2c5cb.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-4509092.jpeg,2346,45a485b2c5cb2420f32bfe9383b6fb052b17260a,3,
sh17_45e2696727bc.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-6205741.jpeg,4779,45e2696727bc6bde598de3ffd9e9a2d05ef1c6f8,4,
sh17_468130573111.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-4487385.jpeg,2136,46813057311115fde32d3f21e35795b7496e545b,4,
sh17_468918cb8b14.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-12911203.jpeg,399,468918cb8b145e4f93809ce35239e8ce45df4e58,4,
sh17_46c1ed2a8fbc.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7483041.jpeg,6163,46c1ed2a8fbc02505cfca6153ec7647454babaa8,2,
sh17_46cc755bc588.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-5710754.jpeg,3670,46cc755bc5887b0bd8d095583d254a8d44329429,3,
sh17_46d65607c466.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-3823493.jpeg,1392,46d65607c46639a79fdee429bdacd0d9f6f7db7a,4,
sh17_46dd7b9e530f.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-8830253.jpeg,7432,46dd7b9e530f4da42cef023427e275ff438f15d0,8,
sh17_470562acb0ca.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7792804.jpeg,6710,470562acb0ca8c9381254195ff038eb0e509ee2e,13,
sh17_4718555dc78f.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-7083034.jpeg,5720,4718555dc78f314e3be05e7b5fff592657149693,34,
sh17_472e05da718c.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-3867846.jpeg,1562,472e05da718cc118eeca72d8e4262f1af9ff0ba8,7,
sh17_4734264d3899.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-6969846.jpeg,5521,4734264d389998690c41a8ac68a3f167a6f9ff62,4,line 4: box clipped to image
sh17_47492fb14041.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-4623509.jpeg,2588,47492fb14041f3e561f4bc434d0bcdd1f1fc8229,13,line 14: box clipped to image
sh17_4749ed0c36b4.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-6264222.jpeg,4923,4749ed0c36b46d17f87b54df1e09b65aecdc6e0b,6,
sh17_47503193522f.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-6098069.jpeg,4451,47503193522f8666800cbbccc030366bd0c1feaa,2,line 4: box clipped to image
sh17_4792e28e7966.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-8824526.jpeg,7415,4792e28e79666ac7277de831ee169166b929e743,14,
sh17_479d862de590.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-5999903.jpeg,4396,479d862de59017a55a630cfc9fb9977caf009068,4,
sh17_47b18636bd67.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-3856090.jpeg,1515,47b18636bd67e7e9fa6335cd8d14450adaf99076,4,
sh17_4840ec1be590.jpg,test,sh17,/kaggle/input/datasets/mugheesahmad/sh17-dataset-for-ppe-detection/images/pexels-photo-2889199.jpeg,1097,4840ec1be5905c4ffbb675b3759b5c97f9588a0a,2,
